买出国飞机票有哪些注意事项	乘机流程问题_其他_签证政策
珍珠粉可以带走吗？	行李问题_携带物品要求_其他物品
疾病旅客能否乘机	乘机流程问题_其他_病残旅客能否乘机
自动取票后怎么办理托运	行李问题_行李托运规则_自助值机托运政策
我乘国内到达的航班是要先提取行李吗？	乘机流程问题_到达_国内到达流程
请问您们知道昆明机场的消防员优先通道是那个？	乘机流程问题_其他_军人依法优先政策
我要携带2只口红，可以吗？	行李问题_携带物品要求_其他物品
20寸行李箱可以带上飞机吗？	行李问题_行李托运规则_行李尺寸问题
特价机票注意事项	票务问题_优惠机票
我用微信订的票，要退票，它说要10几天才能退到我的银行卡上，是不是这样？	航班问题_航班退票改签无航司
我想带一些东西上飞机	行李问题_携带物品要求_可随身携带物品要求
为什么安检通过了，登机口却拦住我的行李	乘机流程问题_其他_登机口托运问题
固态硬盘可以托运吗	行李问题_携带物品要求_其他物品
我要带狗去坐飞机，需要提供什么证明呢？	行李问题_携带物品要求_其他物品
麻烦问一下酸辣卤腐可不可以带上飞机？	行李问题_携带物品要求_其他物品
抑郁症被禁止登机	乘机流程问题_其他_残疾旅客服务政策
玉溪烟可以带吗？	行李问题_携带物品要求_其他物品
残疾军人乘坐飞机规定	票务问题_客票预定_残病特殊旅客购票政策
浦东机场t2航站 哪里补办临时身份证明。	乘机流程问题_其他_办理临时乘机证明
能不能告知一下国内出发的流程是什么？	乘机流程问题_登机_国内出发流程
您好，我在超市里买的腌卤腐可以带上飞机吗？	行李问题_携带物品要求_其他物品
为什么要对飞机流量控制	航班问题_其他_流量控制解释
瘦腿霜能不能带？	行李问题_携带物品要求_其他物品
可以带多少斤东西	行李问题_行李托运规则_行李尺寸问题
军人有身份证但只是过期，乘机有没有影响呢？	乘机流程问题_其他_证件过期问题
退票费	航班问题_航班退票改签无航司
托运行李尺寸要求	行李问题_行李托运规则_行李尺寸问题
那个鹅蛋可以带吗？	行李问题_携带物品要求_其他物品
机场公安办证处是几点开始上班	乘机流程问题_其他_办理临时乘机证明
有20多盒口服液想托运可以吗	行李问题_携带物品要求_其他物品
我想问问你们来昆明机场乘机办理流程是怎么样的？	乘机流程问题_登机_国内出发流程
超售对客解释	票务问题_客票预定_航班超售政策
飞机100ml液体能带几件	行李问题_携带物品要求_液体物品
电子客票行程单怎么辨别真假	票务问题_机票查验_机票查验方式
陶笛可以带上飞机吗	行李问题_携带物品要求_其他物品
我要带个电视机，能不能带	行李问题_携带物品要求_其他物品
没有身份证怎么登机？	乘机流程问题_其他_办理临时乘机证明
液体标准	行李问题_携带物品要求_液体物品
昆明机场有军人优先通道吗？	乘机流程问题_其他_军人依法优先政策
在机场办理临时登机证需要提供什么证明	乘机流程问题_其他_办理临时乘机证明
轮椅我可以折叠的可以带吗？	行李问题_携带物品要求_其他物品
我买了几瓶看辣椒酱能不能带上飞机？	行李问题_携带物品要求_其他物品
行李直达是联程票吗	票务问题_客票预定_联程票
乘飞机对洗漱用品有什么要求	行李问题_携带物品要求_其他物品
葵花籽油能带吗？	行李问题_携带物品要求_其他物品
小孩购票	票务问题_小孩购票乘机问题
办理临时登机许可	乘机流程问题_其他_办理临时乘机证明
特殊旅客的条件	票务问题_客票预定_病残旅客条件
如何查验机票真伪	票务问题_机票查验_机票查验方式
我要带一罐奶粉，可以带吗	行李问题_携带物品要求_其他物品
20000ma的充电宝可以带上飞机吗？	行李问题_携带物品要求_充电宝
机长的权力和职责	乘机流程问题_其他_机长职责
可携带和不可携带规定	行李问题_携带物品要求_其他物品
航班延误了该怎么办	航班问题_延误或取消后处理方法
三达火机能不能托运？	行李问题_携带物品要求_其他物品
单反相机我要带着做飞机可以吗？	行李问题_携带物品要求_其他物品
就是我的身份证到期了，超期半年了，订票的话，我有港澳通行证吗	乘机流程问题_其他_证件过期问题
如何验证机票真伪？	票务问题_机票查验_机票查验方式
残疾旅客服务政策	乘机流程问题_其他_残疾旅客服务政策
可以带充电宝上飞机吗	行李问题_携带物品要求_充电宝
我在去哪儿订了机票票号发来了怎么查询真假	票务问题_机票查验_机票查验方式
飞机延误险天气原因赔吗	航班问题_延误或取消政策_航班延误或取消赔偿政策
你好，我想问一下带上飞机的充电宝最大是多少毫安的	行李问题_携带物品要求_充电宝
厦门机场托运规定	行李问题_携带物品要求_其他物品
在飞机场安检会不会有辐射？	乘机流程问题_安检_安检安全解释
我乘坐的是长龙航空，想问一下，香烟可以带几条坐飞机。	行李问题_携带物品要求_其他物品
有托运行李可以办理东航网上值机吗？	行李问题_行李托运规则_自助值机托运政策
安检门x光机有辐射吗	乘机流程问题_安检_安检安全解释
充电宝想要带上飞机的话有没有什么限制	行李问题_携带物品要求_充电宝
航空流控是啥意思啊	航班问题_其他_流量控制解释
5岁小孩买机票怎么算	票务问题_票价_儿童票价政策
可以带酒吗	行李问题_携带物品要求_酒类物品携带规定
超重提前买	行李问题_行李托运规则_行李超重政策
中国国际航空公司 行李托运规则	行李问题_行李托运规则
我想带香烟到青岛，可以带吗？	行李问题_携带物品要求_其他物品
用护照订票的儿童可以用护照乘机吗？	乘机流程问题_其他_护照登机政策
可以折叠的婴儿车可以带着坐飞机吗？	行李问题_携带物品要求_其他物品
遇到航班取消怎么办	航班问题_延误或取消政策_航班延误或取消赔偿政策
野生菌可以带多少上飞机？	行李问题_行李托运规则_行李尺寸问题
老人乘机，可以使用护照去换登机牌吗？	乘机流程问题_其他_护照登机政策
我的机票可以退票吗？	航班问题_航班退票改签无航司
坐飞机的时候腌制的咸菜能不能带	行李问题_携带物品要求_其他物品
我想带西瓜汁可以吗？	行李问题_携带物品要求_其他物品
我有一套陶瓷壶可以带吗？	行李问题_携带物品要求_其他物品
同一航班，不同折扣的经济机票有什么区别？	票务问题_优惠机票
我家人从国外到昆明，国际达到流程是什么？	乘机流程问题_到达_国际到达流程
儿童机票是折后半价吗	票务问题_票价_儿童票价政策
特殊旅客是如何定义的	乘机流程问题_特殊人群
你好！我想问一下如果我在网上给别人买了飞机票，他退票钱是退到哪里？	票务问题_退票_退款返回方式
坐飞机可以用飞行模式的手机吗？	乘机流程问题_其他_飞行时电子设备使用政策
定期客票有效期	票务问题_其他_机票有效期
航班取消赔偿标准是怎么规定的	航班问题_延误或取消政策_航班延误或取消赔偿政策
我想咨询一下油卤腐可不可以带上飞机？	行李问题_携带物品要求_其他物品
你们对我托运的乒乓球拍有限制规定吗？	行李问题_携带物品要求_其他物品
"行李托运的规则"	行李问题_行李托运规则
行李没托运额度怎么购买	行李问题_行李托运规则_行李超重政策
托运牛奶多少液体	行李问题_携带物品要求_液体物品
我能带有USB接口的剃须刀进机舱吗？	行李问题_携带物品要求_管制刀具
请问一下机场对孕妇乘机有什么限制吗？	乘机流程问题_其他_孕妇乘机政策
液体中药可以带上飞机吗	行李问题_携带物品要求_液体物品
一个手机、一个平板、一个笔记本电脑可以带吗？	行李问题_携带物品要求_其他物品
你好啊，请问我想去上海可以用护照乘机吗？	乘机流程问题_其他_护照登机政策
医用功能性敷料可以托运吗	行李问题_携带物品要求_其他物品
可以带玻璃鱼缸上飞机吗	行李问题_携带物品要求_其他物品
杭州萧山机场办理临时身份证几点上班？	乘机流程问题_其他_办理临时乘机证明
儿童或婴儿的身份证过期后是否还能坐飞机？	乘机流程问题_其他_证件过期问题
值机截载时间为什么不一样	乘机流程问题_值机_值机时间问题
要到昆明转机航班，但身份证丢了，昆明机场可以用护照乘机吗？	乘机流程问题_其他_乘机证件问题
请问我的航班时间错过了要怎么办理呢？	航班问题_其他_误机政策
生鸡肉可托运吗？	行李问题_携带物品要求_其他物品
退票怎么办理	航班问题_航班退票改签无航司
现在是吃螃蟹的时候我可以带上飞机吗？	行李问题_携带物品要求_其他物品
乘机对证件有什么要求？	乘机流程问题_乘机证件问题
我有2瓶洗甲水可以随身带上飞机吗？	行李问题_携带物品要求_其他物品
飞机上鸽子肉可以带吗？	行李问题_携带物品要求_其他物品
国际航班行李丢失航空赔偿标准	行李问题_行李丢失_理赔额度
深圳航空为什么经常延误	航班问题_其他_航班延误取消解释
我没有身份证怎么乘机？	乘机流程问题_其他_办理临时乘机证明
随身带的行李可以带多少液体	行李问题_携带物品要求_液体物品
登机口拦住我的行李怎么办	乘机流程问题_其他_登机口托运问题
为什么一个航班价格不一样	票务问题_客票预定_票价变动政策
昆明到太原，要带5条烟可以吗？	行李问题_携带物品要求_其他物品
我想带点亚麻籽油可以吗？	行李问题_携带物品要求_其他物品
熟茶七子饼可以带上飞机吗？	行李问题_携带物品要求_其他物品
飞机票的有效期限是多久？	票务问题_其他_机票有效期
我乘机当天没有时间办理临时登机证，可以提前几天来办理吗？	乘机流程问题_其他_办理临时乘机证明
我要带那个血清上飞机可以吧	行李问题_携带物品要求_其他物品
我是一个孕妇，乘机有什么要求？	乘机流程问题_其他_孕妇乘机政策
五粮液能带上飞机吗	行李问题_携带物品要求_酒类物品携带规定
中转服务怎么预定	乘机流程问题_其他_中转服务解释
你好，我从昆明到芽庄可不可以托运烟和酒呢	行李问题_携带物品要求_酒类物品携带规定
我是来旅游的证件不在了怎么才能坐飞机？	乘机流程问题_其他_办理临时乘机证明
网上值机之后行李怎么办	行李问题_行李托运规则_自助值机托运政策
哪些不能带	行李问题_携带物品要求_其他物品
我身份证丢了，在杭州萧山机场现在去能办临时登机身份证吗？	乘机流程问题_其他_办理临时乘机证明
我有一些云南的菌子想带走是可以带的吧	行李问题_携带物品要求_其他物品
特价票和一般机票登机流程一样吗	票务问题_优惠机票
儿童买不了特价机票吗	票务问题_票价_儿童票价政策
长乐机场临时身份证办理	乘机流程问题_其他_办理临时乘机证明
如果怀孕7个月了，还能不能坐飞机啊？	乘机流程问题_其他_孕妇乘机政策
航班突然被取消了是什么情况？	航班问题_延误或取消后处理方法
如何买到廉价机票	票务问题_优惠机票
最多可以带多少个充电宝上飞机？	行李问题_携带物品要求_充电宝
我的机票很便宜，怎么查询真假	票务问题_机票查验_机票查验方式
我家里有只特别可爱的小猫，我想把它一起带走，怎么办？	行李问题_携带物品要求_其他物品
已过安检误机怎么办	航班问题_漏乘误机_漏乘误机政策解释
孕妇33周可以乘机的吧？	乘机流程问题_其他_孕妇乘机政策
请问孕妇怀孕几周就需要提供适宜乘机证明了？	乘机流程问题_其他_孕妇乘机政策
什么叫特价机票	票务问题_优惠机票
您好，国际航班流程您知道吗？	乘机流程问题_登机_国际出发流程
退票收费	航班问题_航班退票改签无航司
因公伤残证购买机票能不能享受半价	票务问题_客票预定_残病特殊旅客购票政策
航班取消赔偿标准2020	航班问题_延误或取消政策_航班延误或取消赔偿政策
我到昆明买了墨汁和毛笔，可以带上飞机吗？	行李问题_携带物品要求_其他物品
昆明机场对儿童乘机使用护照有什么不同的规定吗？	乘机流程问题_其他_护照登机政策
遇到航班超售了,你该怎么处理?	票务问题_客票预定_航班超售政策
昆明飞惠州的飞机，想带香烟可以吗？	行李问题_携带物品要求_其他物品
办理临时乘机证需要提供什么证件？	乘机流程问题_其他_办理临时乘机证明
坐飞机害怕飞机掉下来怎么办	航班问题_飞机故障_飞机故障政策解释
X28525	航班问题_航班号查询航班动态
我买的一些水果，像是芒果什么的可以带上飞机吗	行李问题_携带物品要求_其他物品
特殊旅客的分类及服务	乘机流程问题_特殊人群
国际往返机票有效期问题	票务问题_其他_机票有效期
儿童坐国际航班半价吗	票务问题_票价_儿童票价政策
我的身份证到期了，还没有去办，还能坐飞机吗	乘机流程问题_其他_证件过期问题
早上八点的航班，可以办临时登机证吗？	乘机流程问题_其他_办理临时乘机证明
来机场乘机办理手续麻烦吗？	乘机流程问题_登机_国内出发流程
国际机票退款退到什么地方	票务问题_退票_退款返回方式
儿童坐飞机最新规定	票务问题_票价_儿童票价政策
同一个航班的机票怎么价格不一样	票务问题_客票预定_票价变动政策
为什么会进行流量控制？	航班问题_其他_流量控制解释
我想带点油茶籽油可以吗？	行李问题_携带物品要求_其他物品
胰岛素可以带上飞机吗	行李问题_携带物品要求_携带药品规定
可以带洗头膏嘛	行李问题_携带物品要求_其他物品
春秋航空经济舱登机箱尺寸	行李问题_行李托运规则_行李尺寸问题
我来昆明旅游的，但是包包被偷了，没有身份证了，我还能坐飞机吗	乘机流程问题_其他_办理临时乘机证明
身份证丢了.从广州坐飞机怎么办	乘机流程问题_其他_办理临时乘机证明
飞机票机舱分类	票务问题_优惠机票
你好，请问拐杖可以放在行李里办理托运吗?	行李问题_携带物品要求_其他物品
携带行李登机口拦下	乘机流程问题_其他_登机口托运问题
行李超额怎么收费	行李问题_行李托运规则_行李超重政策
昆明飞沈阳，身份证丢了怎么办？	乘机流程问题_其他_办理临时乘机证明
安检仪辐射大吗	乘机流程问题_安检_安检安全解释
我身份证丢了，怎么坐飞机啊？	乘机流程问题_其他_办理临时乘机证明
我要在东方航空公司退票	航班问题_航班退票改签有航司
乌克兰航空公司如何退票	航班问题_航班退票改签有航司
钓鱼用的鱼线怎么个带法？	行李问题_携带物品要求_其他物品
快要误机了走什么通道	航班问题_其他_误机政策
坐飞机我需要注意什么？	乘机流程问题_乘机注意事项
小孩子坐飞机	票务问题_小孩购票乘机问题
我买了鲜花可以带吗?	行李问题_携带物品要求_其他物品
提前8小时到机场可以托运吗	行李问题_行李托运规则_托运办理时间
行李托运尺寸要求	行李问题_行李托运规则
可以带多少条香烟上飞机	行李问题_携带物品要求_其他物品
托运规定	行李问题_携带物品要求_其他物品
小婴儿可以去办理临时登机证吗？	乘机流程问题_其他_办理临时乘机证明
想问一下，在飞机上可以玩手机吗？	乘机流程问题_其他_飞行时电子设备使用政策
可以带一万毫安移动电源吗	行李问题_携带物品要求_充电宝
我有一个过期的一代身份证可以乘坐飞机吗？	乘机流程问题_其他_证件过期问题
国际航班不支持婴儿票	票务问题_票价_儿童票价政策
怎么给儿童购买特价机票	票务问题_票价_儿童票价政策
睫毛夹可以带吗？	行李问题_携带物品要求_其他物品
飞机上能带粽子吗	行李问题_携带物品要求_其他物品
在昆明机场到港后国内航班要怎么办理？	乘机流程问题_到达_国内到达流程
婴儿坐飞机价格怎么算	票务问题_票价_儿童票价政策
如果我在昆明机场用护照买的票，可以正常办理乘机吗？	乘机流程问题_其他_护照登机政策
机票有效期怎么回事？	票务问题_其他_机票有效期
我乘坐3月5日的国内航班请问来机场后办理流程是什么？	乘机流程问题_登机_国内出发流程
飞机为什么要流量控制	航班问题_其他_流量控制解释
航班延误旅客有什么权益	航班问题_延误或取消政策_航班延误或取消赔偿政策
充电宝可以带多大的	行李问题_携带物品要求_充电宝
浦东机场24小时可以办临时身份证吗?	乘机流程问题_其他_办理临时乘机证明
问你个事我身份证过期要坐飞机回浙江要怎么办	乘机流程问题_其他_证件过期问题
有托运行李的可以办理网上值机吗	行李问题_行李托运规则_自助值机托运政策
安检门究竟有没有辐射	乘机流程问题_安检_安检安全解释
我有一盒胰岛素和几个针管可以带上飞机吗？	行李问题_携带物品要求_携带药品规定
云南毛峰春茶能不能带？	行李问题_携带物品要求_其他物品
粉饼能不能带？	行李问题_携带物品要求_其他物品
飞机为什么经常延误	航班问题_其他_航班延误取消解释
国内旅客乘机流程	乘机流程问题_登机_国内出发流程
病残旅客有什么服务	乘机流程问题_其他_残疾旅客服务政策
超重得花多少钱	行李问题_行李托运规则_行李超重政策
飞机延误，航司的赔偿标准是什么	航班问题_延误或取消政策_航班延误或取消赔偿政策
可以带剃须刀吗？	行李问题_携带物品要求_管制刀具
航班被取消后怎么处理	航班问题_延误或取消政策_航班延误或取消赔偿政策
航班一直延误怎么办？	航班问题_延误或取消后处理方法
不正常航班原因分类	航班问题_其他_航班延误取消解释
我的过期身份证要去怎么办理乘机？	乘机流程问题_其他_证件过期问题
我想带点栗米油可以吗？	行李问题_携带物品要求_其他物品
国际航班随身行李尺寸	行李问题_携带物品要求_可随身携带物品要求
飞机起飞前出现故障常见吗	航班问题_飞机故障_飞机故障政策解释
飞机票2-12周岁的儿童怎么收费？？？？？？？？？	票务问题_票价_儿童票价政策
托运赔偿限额	行李问题_行李丢失_理赔额度
我在微信上订了昆明到上海的机票，现在有事去不了，现在要怎么办呢	航班问题_航班退票改签无航司
中转服务是否需要付费	乘机流程问题_其他_中转服务解释
乘机注意事项有哪些？	乘机流程问题_乘机注意事项
电子体温器可以带上飞机吗？	行李问题_携带物品要求_其他物品
我想问一下坐飞机免费带的行李是多少？	行李问题_行李托运规则_行李尺寸问题
备孕期间可以过地铁安检吗	乘机流程问题_安检_安检安全解释
5	负例
我没取到行李，我的行李在哪？	行李问题_行李托运规则_行李损坏丢失漏取问题
首都机场临时身份证办理	乘机流程问题_其他_办理临时乘机证明
我跟您咨询一下，奶粉可以带吗？	行李问题_携带物品要求_其他物品
41寸吉他可以带上飞机吗	行李问题_携带物品要求_其他物品
不能带的东西	行李问题_携带物品要求_其他物品
请问可以拆装的自行车可以带上飞机吗？	行李问题_携带物品要求_其他物品
我的腿摔断了，坐飞机有什么要求	乘机流程问题_其他_病残旅客能否乘机
去痘膏能不能带？	行李问题_携带物品要求_其他物品
残疾旅客服务规范	乘机流程问题_其他_残疾旅客服务政策
为什么起飞降落时要打开遮光板	乘机流程问题_其他_小桌板遮光板解释
带烟可以直接过安检上飞机吗？	行李问题_携带物品要求_其他物品
网上退票的钱退到哪里	票务问题_退票_退款返回方式
托运行李漏取怎么办	行李问题_行李托运规则_行李损坏丢失漏取问题
坐飞机行李箱不想托运要什么要求	行李问题_行李托运规则
无火芯的火机能不能带上飞机?	行李问题_携带物品要求_其他物品
南航特殊旅客什么意思	乘机流程问题_特殊人群
乘机证件要求问题	乘机流程问题_乘机证件问题
宠物要怎么来进行托运	行李问题_携带物品要求_其他物品
客票有效期是怎么计算	票务问题_其他_机票有效期
安全注意事项	乘机流程问题_其他_乘机安全
我今天早上坐飞机，但是托运的行李里面有东西丢了，这情况要找哪里？	行李问题_行李托运规则_行李损坏丢失漏取问题
可以带对讲机上飞机么	行李问题_携带物品要求_其他物品
病残旅客的服务	乘机流程问题_其他_残疾旅客服务政策
起飞和降落时为什么要收起小桌板呢	乘机流程问题_其他_小桌板遮光板解释
请问能带沐浴露吗	行李问题_携带物品要求_化妆品
携带行李	行李问题_行李托运规则_行李尺寸问题
我的航班号是EK776	航班问题_航班号查询航班动态
我刚做完手术，身体里面有根引流管，可以坐飞机吗	乘机流程问题_其他_病残旅客能否乘机
身份证丢失了，能取到票吗	乘机流程问题_其他_办理临时乘机证明
口红能随身携带上飞机吗？	行李问题_携带物品要求_其他物品
我想带一个小瓶的香水，可以带吗?	行李问题_携带物品要求_其他物品
是否	负例
军人在你们机场有没有优先通道服务？	乘机流程问题_其他_军人依法优先政策
我有一箱云南特产酸奶可以办理托运吗？	行李问题_携带物品要求_其他物品
随身行李规定	行李问题_携带物品要求_可随身携带物品要求
还有多长时间可以托运行李？	行李问题_行李托运规则_托运办理时间
我怀孕超35周了，坐飞机要不要开证明啊？	乘机流程问题_其他_孕妇乘机政策
随身携带行李规定	行李问题_行李托运规则_行李尺寸问题
我从昆明到北京，烟可以带多少？	行李问题_携带物品要求_其他物品
我要在中国国际航空公司退票	航班问题_航班退票改签有航司
从昆明机场出发可以带单反相机吗？	行李问题_携带物品要求_其他物品
过期在多长时间内可以乘坐飞机？	乘机流程问题_其他_证件过期问题
什么样的雨伞可以随身携带？	行李问题_携带物品要求_其他物品
身份证过期一个月可以坐飞机吗？	乘机流程问题_其他_证件过期问题
坐飞机的安全要求	乘机流程问题_其他_乘机安全
没有通过检验检疫局的国外酸奶国内航班可以办理托运吗？	行李问题_携带物品要求_其他物品
脱水猪肉可以带吗？	行李问题_携带物品要求_其他物品
请问平台上购机票是说没有行李免费托运额的，是不是就不能免费托运行李	行李问题_行李托运规则_行李超重政策
航班现在什么状态？	航班问题_无航班号查询航班动态
自己家里炸好的土豆片可以带上飞机	行李问题_携带物品要求_其他物品
中转联程机票是什么意思？	票务问题_客票预定_联程票
我想要带只猫，要办什么手续	行李问题_携带物品要求_其他物品
行李托运丢失，损坏，漏取	行李问题_行李托运规则_行李损坏丢失漏取问题
请问我小孩有护照的，可以用护照办理乘机呢？	乘机流程问题_其他_护照登机政策
我想问一下我身份证不在了嘛，我要办个什么东西才能去拿登机票	乘机流程问题_其他_办理临时乘机证明
疾病旅客是否能乘机	乘机流程问题_其他_病残旅客能否乘机
请问我要去大理，想咨询下发腊可以带吗？	行李问题_携带物品要求_其他物品
乘飞机可以带瓶装白酒吗？有限制吗？	行李问题_携带物品要求_酒类物品携带规定
洗漱用具用托运吗	行李问题_携带物品要求_其他物品
不能带什么行李	行李问题_携带物品要求_其他物品
小明遇航班满员拒载怎么办	票务问题_客票预定_航班超售政策
患有疾病的旅客能否乘机	乘机流程问题_其他_病残旅客能否乘机
东方航空行李托运标准	行李问题_行李托运规则
凤庆的大叶种绿茶可以带吗？	行李问题_携带物品要求_其他物品
你们是不是有一个消防员的快速安检通道呀?	乘机流程问题_其他_军人依法优先政策
果粒橙可以带上飞机吗？	行李问题_携带物品要求_其他物品
我的身份证丢了，可以使用护照办理乘机手续吗？	乘机流程问题_其他_乘机证件问题
请问随身行李的规定	行李问题_行李托运规则_行李尺寸问题
你好，我昨天做你们哪个东航的航班，托运了十瓶辣椒酱，我们今天早上打开一看少了四瓶	行李问题_行李托运规则_行李损坏丢失漏取问题
你是昆明机场吗？请问儿童可以用护照乘机吗？	乘机流程问题_其他_护照登机政策
海航可以携带拐杖上飞机吗？	行李问题_携带物品要求_其他物品
机票一年之内有效	票务问题_其他_机票有效期
第一次坐国际航班需要注意什么	乘机流程问题_其他_签证政策
请问从上海去深圳的航班，要带一只5KG内的狗狗，需要准备什么证件呢？	行李问题_携带物品要求_其他物品
我可以带几瓶酸奶吗？	行李问题_携带物品要求_其他物品
国际航班行李延误怎么办	行李问题_行李托运规则_行李损坏丢失漏取问题
工地上使用的工具箱可以带着乘机吗？	行李问题_携带物品要求_其他物品
国内航班行李托运截止时间	行李问题_行李托运规则_托运办理时间
您好，我是国际航班，流程是什么样子的？	乘机流程问题_登机_国际出发流程
预订国际机票时要注意些什么	乘机流程问题_其他_签证政策
航空公司取消航班我们可以获赔偿吗？	航班问题_延误或取消政策_航班延误或取消赔偿政策
可以带雨伞托运吗？	行李问题_携带物品要求_其他物品
旅客能否携带打火机乘机？	行李问题_携带物品要求_打火机
为什么无法办理临时乘机证明	乘机流程问题_其他_病残旅客能否乘机
狗狗怎么托运到外省	行李问题_行李托运规则_动物托运收费政策
小猫可以带吗？	行李问题_携带物品要求_其他物品
飞机票转机第二程机票在哪取	票务问题_客票预定_联程票
长水机场开通军人优先通道服务了吗？	乘机流程问题_其他_军人依法优先政策
如果有行李需要托运，能否网上自助值机？	行李问题_行李托运规则_自助值机托运政策
那个请问一下昆明机场可以带灰铲吗？	行李问题_携带物品要求_其他物品
我的吉他可以随身携带上飞机吗?	行李问题_携带物品要求_其他物品
机场辐射对人体的影响	乘机流程问题_安检_安检安全解释
您好，我想咨询一下香蕉能带上飞机吗？有重量限制吗	行李问题_携带物品要求_其他物品
不同地方截载时间不一样	乘机流程问题_值机_值机时间问题
您好，我需要乘坐国际航班，您知道流程吗？	乘机流程问题_登机_国际出发流程
我想咨询国内到达的相关流程是什么？	乘机流程问题_到达_国内到达流程
我想带少量的硝酸做实验，可以吗？	行李问题_携带物品要求_其他物品
我到香港的航班可以带多少行李？	行李问题_行李托运规则_行李尺寸问题
新手第一次坐飞机流程	乘机流程问题_登机_国内出发流程
自购刀具可以托运吗？	行李问题_携带物品要求_管制刀具
投诉航司取消航班赔偿多少	航班问题_延误或取消政策_航班延误或取消赔偿政策
如果机票超售了怎么办	票务问题_客票预定_航班超售政策
乘机携带发油有什么规定？	行李问题_携带物品要求_其他物品
机票的有效期一般是多久呢？航空公司怎么规定的？	票务问题_其他_机票有效期
行李托运物品规定	行李问题_行李托运规则
酸菜可以带嘛	行李问题_携带物品要求_其他物品
先天性跛足的旅客乘机有什么要求？	乘机流程问题_其他_病残旅客能否乘机
廉价机票	票务问题_优惠机票
起飞前几小时可以办理行李托运	行李问题_行李托运规则_托运办理时间
我昨天的飞机，行李没有到，今天打了好长时间电话也没人接，我现在要打什么电话才能找到我的行李	行李问题_行李托运规则_行李损坏丢失漏取问题
辣椒打成粉可以带吗？	行李问题_携带物品要求_其他物品
违禁品	行李问题_携带物品要求_其他物品
飞机行李托运流程及领取	行李问题_行李托运规则_托运办理流程
值机截止什么意思	乘机流程问题_值机_值机时间问题
那个麻烦请问一下我有一个一岁半的孩子，想带回老家长沙，使用护照定的票，可以乘机吗？	乘机流程问题_其他_护照登机政策
行李都能带什么	行李问题_携带物品要求_其他物品
客舱中是否可以换座位	乘机流程问题_其他_乘机安全
小孩坐飞机怎么买票	票务问题_票价_儿童票价政策
"订票"	负例
航班取消赔偿多少钱	航班问题_延误或取消政策_航班延误或取消赔偿政策
充电宝可以带吗	行李问题_携带物品要求_充电宝
飞机晚点6个小时有赔偿吗	航班问题_延误或取消政策_航班延误或取消赔偿政策
请问我想到麻辣小龙虾上飞机可以吗？	行李问题_携带物品要求_其他物品
机票验真，票号输入那些号码才算有效？比如：mu2170/781-2443513208	票务问题_机票查验_机票查验方式
铁观音可以带吗？	行李问题_携带物品要求_其他物品
乘打折飞机儿童机票怎样计算	票务问题_票价_儿童票价政策
孕妇坐飞机有什么限制吗？	乘机流程问题_其他_孕妇乘机政策
我做的航班一直延误最后取消了，说是天气的原因，...	航班问题_航班延误_航班因天气延误解释
我们在超市买的芒果牛奶可以带上飞机吗?	行李问题_携带物品要求_其他物品
可以买行李额吗	行李问题_行李托运规则_行李超重政策
安检机人进去了会怎样	乘机流程问题_安检_安检安全解释
国航如果在app上换了电子登记牌,还能不能去机场托运行李吗？	行李问题_行李托运规则_自助值机托运政策
坐飞机能用居住证吗，没有身份证	乘机流程问题_其他_有效身份证件
我可以带浮漂吗？	行李问题_携带物品要求_其他物品
国航飞机对证件有什么要求	乘机流程问题_乘机证件问题
飞机机械故障一般要等多久	乘机流程问题_其他_故障维修时间
护照可以作为有效乘机证件吗	乘机流程问题_其他_护照登机政策
飞机票一会涨一会降的	票务问题_客票预定_票价变动政策
航班取消退票收费吗	航班问题_航班退票改签无航司
如何验证机票的真伪？	票务问题_机票查验_机票查验方式
我到早了，可以提前办理行李托运吗	行李问题_行李托运规则_托运办理时间
我想带瓶辣椒油可以吗？	行李问题_携带物品要求_其他物品
孕妇七个月还可以乘坐飞机吗	乘机流程问题_其他_孕妇乘机政策
禁止携带	行李问题_携带物品要求_其他物品
我要带酒可以带几瓶？	行李问题_携带物品要求_酒类物品携带规定
机票的有效期一年是以出票日期计算还是登机日期计算	票务问题_其他_机票有效期
我的户口被冻结，我用现在的身份证还可以登机吗？	乘机流程问题_其他_有效身份证件
不能携带物品上飞机	行李问题_携带物品要求_其他物品
普通人能托运蜂蜜吗	行李问题_携带物品要求_其他物品
到达后流程	乘机流程问题_到达流程
可以带夹板吗	行李问题_携带物品要求_其他物品
古筝可以带着乘机吗？	行李问题_携带物品要求_其他物品
我有个洁面膏，做飞机可以带吗?	行李问题_携带物品要求_其他物品
身份证掉了怎么坐飞机	乘机流程问题_其他_办理临时乘机证明
就我坐飞机，茶叶可以带吗，就是铁盒子装的，还有一套茶具，陶制的，能带走吗	行李问题_携带物品要求_其他物品
你好姑娘，我坐飞机想带点药，可以带吗?	行李问题_携带物品要求_其他物品
别人告诉我机票以帮不汀好怎么样查洵我怎么查是否真假	票务问题_机票查验_机票查验方式
国际航班流程、延误或取消怎么办？	航班问题_延误或取消政策_航班延误或取消赔偿政策
请问一下我身份证丢了能不能坐飞机？	乘机流程问题_其他_办理临时乘机证明
我想问一下虎钳可以带上飞机吗？	行李问题_携带物品要求_其他物品
硫磺能不能带？	行李问题_携带物品要求_其他物品
